text,label
ikki baho qo'ygan bo'lardim ilovasiga,negative
buncha beo'xshov bo'lmasa bu,negative
ilovadan foydalangandanfoydalanmagan yaxshiroq,negative
ko'chirmachilik hammasi,negative
hechqachon ishlatmasdim,negative
ma'naviyatga yomon ta'sir o'tkazadi,negative
dizayni umuman rasvo,negative
savodsiz odam yaratganmi deyman,negative
dastur tuzishni umuman bilmas ekan,negative
,diniy ekstremizmga moyillik uyg'otadi,negative
bemani videolari ko'p,negative
bu yana nimasi bo'ldiiiii,negative
bunaqangi ilova o'chirib tashlashdan boshqa narsaga yaramaydi,negative
tajavvuzkorlik kayfiyatini uyg'otadi,negative
foydalanishdajuda noqulaylik tug'diradi,negative
ortiqcha narsalar juda ko'p,negative
bazasida ma'lumot juda kam,negative
o'chirishni bosganda o'chirmaydi,negative
umuman ovozi chiqmaydi,negative
faqat birgina tilida ishlatish mumkin,negative
rus tili va ingliz tiliga o'tkazishning iloji yo'q,negative
poisk tugmasi ishlamaydi,negative
search yozuvi chiqmaydi,negative
bemani reklamalar chiqaveradi,negative
bitta faylni yuklab olish uchun bir dunyo algoritm bajarish kerak,negative
yangi okna ochish juda qiyin,negative
dizaynini men bundan yaxshiroq qilgan bo'lardim,negative
yosh bolalar foydalana olmaydi,negative
kattalar uchun ham qiyinchilik tug'diradi,negative
juda murakkab,negative
foydalanuvchilari kam,negative
ilovaga kirish ko'p vaqtni oladi,negative
tezligi past,negative
sayoz fikrlar berilgan,negative
menyudagi ranglar mos emas,negative
berilgan ma'lumotlar to'liq emas,negative
keraksiz reklamalar ko'p,negative
grafik ma'lumotlar kam,negative
zamon talablariga mos emas,negative
ko'chirib olish qiyin,negative
obuna bo'lish qiyin,negative
kerakli ma'lumotni topish qiyin,negative
hajmi katta,negative
o'rnatib bolmaydi,negative
zerikarli,negative
ilova juda yamon ekan,negative
ilova yaxshi emas ekan,negative
ilovada reklama ko'p ekan,negative
ilova yomon ekan,negative
ilova o'rnatish judayam qiyin ekan,negative
ilovani xajmi judayam katta ekan xotirada judayam katta xajmni egalaydi ekan,negative
ilovada bolar bolmas narsalar ko'p ekan,negative
iovani ishlatish judayam qiyin ekan,negative
ilovani dizayni yaxshi emas ekan,negative
ilovadani litsenziyasi judayam kam vaqtga borarkan,negative
ilovani shrifti juddayam kichik,negative
ilovani shrifti juddayam katta,negative
ilovani ranglar toplami bur biriga mos emas,negative
ilova omoviy emas ekan,negative
ilovani kerakli jihozlari kamekan,negative
ilova reklamasidaka emas ekan,negative
ilova offline ishlamaydi ekan,negative
ilova juddayam sekin ishlaydi ekan,negative
ilovaga buyrulgan ishni bajarmaydi o'zi bilganini kiladi,negative
ilovca ilova ekan,negative
ilova tushunarsiz ekan,negative
ilovada menga kerakli narsalar yo'q ekan,negative
ilovani ishlatish kiyin ekan,negative
ilova pulli ekan,negative
ilova qotib ishlaydi ekan,negative
ilovada juddayam ortiqcha joylari bor ekan,negative
ilovani xavfsizlik darajasi pas ekan,negative
ilova servar bilan yaxshi ishlay olmaydi ekan,negative
ilovada yangiliklar o'z vaqtidayetib kelmaydi ekan,negative
ilova battreykani zaryadini judayam ko'p yeydi ekan,negative
ilova yaxshi ekan,negative
ilovada tushunarsizlik kop,negative
internetda ishlashda muammolar keltiradi,negative
ma'lumotlar eski,negative
ma'lumotlarni yangilash kerak,negative
yangi ma'lumotlar qo'shish kerak,negative
chalgituvchi elementlari kop,negative
rang notogri tanlangan,negative
qotib ishlaydi,negative
boshqalar bilan boglashda muammolar keltirib chiqaradi,negative
tartib yoq,negative
unda ishlagan ma'lumotlarni hamma yerda foydalanib bolmaydi,negative
boshqatdan tuzish kerak,negative
ma'lumot qoshish kerak,negative
kengaytirish kerak,negative
hamma vaqt ishlata bolmaydi,negative
keragi yoq,negative
aldashdan boshqa narsa emas,negative
yozuvlarina tushinib bolmaydi,negative
xato ishlaydi,negative
ma'lumotni qoldirib ketadi,negative
boshqalar uchun qulay emas,negative
ishlaganda imkoniyati yetarli emas,negative
ishlash muddati qisqa,negative
aniqmas,negative
foydalanishda qiyinchiliklar tugdiradi,negative
rang yaxshi tanlanmagan,negative
ishlash tezligi sekin,negative
jumboq,negative
qiyin,negative
hisobdan mablag yechadi,negative
davom qildirib bolmaydi,negative
zerikarli,negative
sozlarda qiylanasiz,negative
pul bolmasa ishlolmaysiz,negative
imkoniyat yoq,negative
murakkab,negative
togri taxlanmagan,negative
mos kelmaydi,negative
kirish qiyin,negative
davom qildirib bolmaydi,negative
ishlashi yomon,negative
yozuvlar mayda,negative
sozlar natogri berilgan,negative
chiqishda qiyinchilik tugdiradi,negative
ilova qiziqarsiz ekan,negative
ilova zerikarli,negative
ilovani ma'lumotlari eski,negative
ilovani ko'p funksiyalari internetda ishlaydi,negative
bu ilova juda yomon,negative
bu ilovagachiqab bo'lmaydi,negative
ilovani foni eskicha,negative
ilova foydasiz,negative
ilovani ranglari odamni jalb qilmaydi,negative
ilovani rangi ko'zni charchatadi,negative
ilova yoqimsiz,negative
ilova boshni og'ritadi,negative
ilova boshqa qurilmalarda ishlamaydi,negative
ilova didsiz tuzilgan,negative
ilovani qaytadan yangilang,negative
ilova bir joydaqotibqolgan,negative
ilova sekin tarzda ishlaydi,negative
ilova xotirada ko'pjoyegallaydi,negative
ilova tushunarsiz,negative
ilovani ichidagi ma'lumotlar yolg'on,negative
ichidagilar safsata,negative
umuman bo'lmaydi,negative
haqiqat yo'q,negative
tushunarsiz,negative
zerikarli,negative
ko'zbo'yamachilik,negative
foydasiz,negative
aniq emas,negative
uf uf uf,negative
tushunib bo'lmaydi,negative
wifi so'raydi,negative
internetsizishlamaydi,negative
imlo qoidalari buzilgan,negative
ilova sekin ishlaydi,negative
tushunarsiz,negative
funksiyalarikam,negative
pul so'raydi,negative
mablag' yechadi,negative
ishlatishgayaroqsiz,negative
ranglarmosemas,negative
til imkoniyatlarikam,negative
keyingibosqichga o'tishning ilojiyo'q,negative
shevadayozilgan,negative
adabiytildayozilsin,negative
shevaishlatilmasin,negative
fikr doirangnitoraytiradi,negative
keyingibosqichga o'tmaydi,negative
jongategdi,negative
yozuvni o'lchamikichik,negative
jozuvnio'qib bo'lmaydi,negative
matnnio'qibbo'lmaydi,negative
matnnio'lchamikichik,negative
ma'lumoteskirgan,negative
yolg'on ma'lumot,negative
haqqoniyemas,negative
aldaydi,negative
misollarixato,negative
o'rinsiz,negative
umuman mavzugaoidemas,negative
izohjoyiyo'q,negative
chizmalarxira berilgan,negative
dasturdanchiqish judaqiyin,negative
faqat ro'yhatdano'tishniso'raydi,negative
faqat yangilanishni so'raydi,negative
ovoz funksiyasi yo'q,negative
ichinio'zgartirishni ilojiyo'q,negative
ilovanimusiqasi odamni jahlinichiqaradi,negative
chidashqiyin,negative
ilovadan foydalanishga sabrim yetmaydi,negative
ilovani yuklashqiyin,negative
ilova yaxshi emas,negative
ilova yomon ekan,negative
ilova to'g'ri kelmaydi,negative
ilova umuman olib tashlash kerak,negative
ilova bunday ilova bizga to'g'ri kelmaydi,negative
ilova dastur uchun bo'lmaydi,negative
ilova ishlashi umuman bolmaydi,negative
ilova ishlashi past,negative
ilova ko'chirib olish uchun juda kop vaqt ketadi,negative
ilovani ishlagan odamni qamash kerak,negative
ilovani dizayni yaxshi emas,negative
ilova qotib ishlaydi,negative
ilovani o'chirib tashlash kerak,negative
ilovani ishlatish qiyin ekan,negative
ilovada ranglar yaxshi tanlanmagan,negative
ilovani ishlatish uchun juda kop narsalarni soraydi,negative
ilovani shiriftlari har hil,negative
ilovani ishlatish uchun kod soraydi,negative
ilovani ishlagan odamni miyasi ishlamaydi,negative
ilova onlineda ham oflineda ham ishlamaydi,negative
ilovani qidirish bo'limi yoq ekan,negative
ilovaga kammentariya yozib bolmaydi,negative
ilovani kamchiliklari kop ekan,negative
ilovadan hech narsa korib bolmayapti,negative
ilovadan hech narsa ko'chirib bolmaydi,negative
ilovani ochirib tashlash kerak,negative
ilova o'sib kelayotgan yosh avlodni xayolini buzadi,negative
ilova nafaqat yoshlar uchun balki kattalar uchun ham tog'ri kelmaydi,negative
ilovani o'g'irlagan bu o'g'ri,negative
ilova umuman yaxshi chiqmabdi grafikasi yoqmadi,negative
ilovada texnik tamionot yoq ekan,negative
ilovani ko'rinishi bolmaydi,negative
ilova internetda ishlamaydi,negative
ilova yaxshi ishlamaydi,negative
ilovani ishlagan paytda yaxshiroq qilib ishlash kerak,negative
ilova hech kimga kerakmaydi,negative
ilovani hech kim ishlatmaydi,negative
ilovada xavflik darjasi umuman yoq ekan,negative
ilovaga yangilik kiritib bo'lmaydi,negative
ilovani ishlatgan odam zerikib qoladi,negative
ilovani ishlatish paytida kamchiliklari juda kop ekan,negative
ilova yamon ekan,negative
2bu ilova sekin ishlidi akan,negative
dasturni ishlatish juda murakkab ekan,negative
dastur ishlashi juda qulay ekan,negative
dasturlar ichida ko'p saytlarga kirmaydi,negative
daturlar ichida tezliki juda qulay,negative
bu dastur qiyin ekan,negative
bu dastur ishlashi qulay ekan,negative
ilovani ranglari yaxshi emas ekan,negative
ilovani shirfi kichik ekan,negative
ilova qotib ishlaydi,negative
ilova bolmidi ekan,negative
ilovoda yozish qiyin ekan,negative
ilovani ishlatish qiyin ekan,negative
ilovadan foydalanish qiyin ekan,negative
ilova kiritish qurilmasi yamon ekan,negative
ilovaga kirish qiyin ekan,negative
ilovadan chiqishi qiyin ekan,negative
ilova qotib ishlaydi ekan,negative
ilovabo'lmaydug'un ilova ekan,negative
ilova kod soraydi ekan,negative
ilova xato ishlaydi,negative
ilovaishashi juda yamon,negative
ilova yozuvlari ko'rinmaydi,negative
ilova chiqarish imkoniyati yoq,negative
ilova chiqarish qurulmasi ishlamaydi,negative
ilova nimaga kerak ozi,negative
ilova nimani bajaradi,negative
ilova umuman bo'lmaydi,negative
ilova ichida funksiyalari to'g'ri bajarilmagan,negative
ilova ichidan chiqish imkoniyati qiyin ekan,negative
ilova kerakli natijani bermaydi,negative
ilovadan nusxa olish qiyin,negative
ilovoda harflar yaxshi joylanmagan,negative
ilovaga nuqta qoyish juda qiyin,negative
ilovada funiksiyalari yaxshi ishlamaydi,negative
ilovada qidirish sohasi ishlamaydi,negative
ilova kirish pulli ekan,negative
ilovadan yuklash qiyin ekan,negative
ilovaga narsa o'tirib bo'lmaydi,negative
ilovda funksiya juda qiyin ishlaydi,negative
ilovada alfabet yozish funksiyasi kam ekan,negative
ilovakirtib chiqarish qurilmalari juda yamon ekan,negative
ilovadan keyingi ilovaga otish qiyin,negative
ilovada yozish qiyin ekan,negative
ilovaga jonga tegdi,negative
ilova hajmi juda katta ekan,negative
ilova natija chiqarsa xam ishlashi qiyin,negative
internet rasvo,negative
internet youtubega chiqmaydi unga filtr qo'yilgan,negative
ilovaning fon qismi uncha insonga yoqmaydi,negative
ilova juda qimmat ekan,negative
parollar mavjud ilova,negative
ilovaning ishlash tezligi uncha yaxshimas,negative
katta dastur uchun internet trafiki yetishmaydi,negative
ilova juda qimmat ekan,negative
parollar mavjud ilova,negative
ilovaning ishlash tezligi uncha yaxshimas,negative
katta dastur uchun internet trafiki yetishmaydi,negative
internetga ulanish juda mommo,negative
internet uchun trafik yetishmaydi,negative
ilovani yuklab olish uchun ko'p momoga duch kelyapman,negative
internetning tezligi pasayib yuqorilashadi,negative
youtube sayti bir necha kun ishlamay turdi,negative
internetga ulanish juda mommo,negative
internet uchun trafik yetishmaydi,negative
ilovani yuklab olish uchun ko'p momoga duch kelyapman,negative
internetning tezligi pasayib yuqorilashadi,negative
youtube sayti bir necha kun ishlamay turdi,negative
ilovaning fonlari va misli chiziqlari juda ko'p1,negative
internet rasvo,negative
internet youtubega chiqmaydi unga filtr qo'yilgan,negative
ilovaning fon qismi uncha insonga yoqmaydi,negative
ilova juda qimmat ekan,negative
parollar mavjud ilova,negative
ilovaning ishlash tezligi uncha yaxshimas,negative
katta dastur uchun internet trafiki yetishmaydi,negative
internetga ulanish juda mommo,negative
internet uchun trafik yetishmaydi,negative
ilovani yuklab olish uchun ko'p momoga duch kelyapman,negative
internetning tezligi pasayib yuqorilashadi,negative
youtube sayti bir necha kun ishlamay turdi,negative
ilovaning fonlari va misli chiziqlari juda ko'p,negative
wifi tizimi deyarli ishlamaydi,negative
ilovada qayta yuklash qismi yo'q,negative
hozirgi yoshlar kattalari mensimaydilar,negative
internetda ko'pincha bexayo reklamalar mavjud ularni ko'rish uyat,negative
klaviaturada yozganda klaviaturaning tezligi pas,negative
o'zbekcha klaviatura yo'q,negative
sichqonchaning kursori ba'zida ko'rinmaydi,negative
katta rahmat step by step rasmlaridan kuproq quyib update qibturseyla zo'r bulardi lekin katta rahmat,negative
sal reklamani kichiro qib qoyila foydalanib bomi qovotti,negative
yo'qol yomon dastur ekan,negative
gap yuq,negative
men bu dasturni juda yoqtirmayman,negative
juda eski,negative
the bastards,negative
hurmatli ilovauz 1 o'zbek tili yo'q 2 to'lov yuborilgan vaqtning o'zida yechib olingani haqida ma`lumot bermas ekan,negative
aliexpressga dostup yo'mi,negative
sms confirmatuon juda achinarli va bezovta qiluvchi dastur nega endi siz smskodni qo'ya olmaysiz,negative
yangi versiyasi bormi yangisida chiqaringlar uzb versiyasiini,negative
problem internetda ishlamay qolyapti faqat ussd so'raydi,negative
ishlamayapti faqat ussd bilan ishlayapti menda ussd ishlamaydi wifi bilan ishlamayapti bekorga 1 soat ovora buldim bundan ko'ra mbank yaxshi ekan 2 minutda ishlatdim,negative
bir hisobdan boshqa hisobga tashlab bo'lmas ekan afsus,negative
lollipopda ishlamayapti menda android 5 ga o'tgandan keyin ishlame qoldi app haligacha lollipopga moslanmaganmi deyman developerlar shunga e'tibor qaratsangizlar,negative
xatolar bilan o'chirib qo'yaman o'zgarishlar bilan yangilanishlarni ko'rmayman,negative
o'zbek tili yoo'q,negative
nega yuklab ololmayapman ekana,negative
what the,negative
valyutani qanday qilib aylantirasiz $ 10 to'lashga harakat qildi lekin u summa hisobida eng kamida 50000 so'zlaydi,negative
iltimos ingliz va rus tillarini ham qo'shing forigner endi tushuna olmaydi ,negative
ulanmagan,negative
netu ruskogoo,negative
qachon tilni tanlash imkoniyati paydo boo'ladi,negative
tilni tanlash imkoniyati yo'q,negative
musur programa iwlamidi yashi,negative
ishlamayaptiku no connection,negative
siz ingliz va rus tillarini kiritishingiz kerak,negative
har kuni update qivurmasdan 1 ta yaxshilab tog'irlab qoyila ja jonga tegdikerak paytda we are updainging app nimani update qilasla undan kora boshqa tillani qo'shila,negative
nafrat qiling hech qanday til o'zgarishi,negative
vashe yoqmed galat ishled tartibsz kerak bopgan arsan yosez chqmed ilovas orqali i bravzerda kirsz hamas chqad end noiloj ishlatkan boo'lorad,negative
iltimos rus tilidagi versiyani qo'shing,negative
poiskda yozsam hech nima chiqmayapti  bazida ruknladayam hech nima chiqmayapti,negative
bu yangi dastur va yaxshi dastur,negative
rus tili qani,negative
net russkogo yazika,negative
tilni tanlashda hali hech qanday imkoniyat yo'q ilovalar foydalanuvchilaringizni tinglang aks holda ularni yo'qotishingiz mumkin,negative
rus tili qani maraz,negative
tufta russ tili yo'q,negative
musur bugan,negative
ruscha yo'q shunday qilib qayg'uramiz,negative
ba'zan joy ishlamaydi,negative
tug'risi manga yoqmadi,negative
1 marta tashalgan reklama uchun 5000 deb odamlani aldap ne kerak,negative
juda yomon,negative
boshida yaxshi ishladikeyin ishlamay qoldi,negative
dabdala eski versiyasi yaxshi edi bekoryangilabman reklama chiqib yotibdi telfonimi ishlashiga xalaqit beryapti chatda yozishganda chiqib ketib qolyapti ilovadan umuman yomon,negative
nosozliklar  umuman yangi e'lon qo'shib bo'mayapti,negative
awww,negative
yomon,negative
lekin shuncha yaxshi emas,negative
ishlamaydi bu dastur bilan nima sodir bo'ldi server doimo uzilib qoldi,negative
juda ko'p xatolar hayotimda hech qachon ko'rmaganman ular har bir joyda xatolar xatolar xatolar xato xatolar bor,negative
filtr hech ishlamaydi,negative
yaroqsiz dasturna ingliz na rus tilida mavjudtilni o'zgartirishning usuli yo'qsizlarning sharmandalaringiz,negative
jonga tedi shu reklama boru qatga qarama ilova androida praglammalani ishlatiboniqoldi reklamasi hammayoda,negative
ishlamayapti umuman tez kunda muammoni topib hal qilasizlar degan umiddaman,negative
men yordam bera olmayman,negative
nokialagayam chiqarila eski bosayam kopla kiradi,negative
hamma joyda reklama,negative
kimga nima foydasi bor hech tushunmadim,negative
tilni o'zgartira olmadi,negative
menga ilova uchun rahmat,negative
juda yomon,negative
norozimanilovadan,negative
chidasa bo'ladi,negative
yoqmadi,negative
yo'q,negative
asia alliance bank kartalari uchun pul o'tkazmalari ishlamayapti,negative
oxirgi paytlada judayam sekin ishlavotti har bir operatsiyani 23 bor takrorlash bilan qaytarib bajarmasa ishlamayapti,negative
oxirgi versiyasini olgandim kirish oynasida barmoq izini oo'qish ishlamayapti,negative
shaxar telefon raqamlariga tolov yo'q ligi yomon,negative
yahshi uzonline qachon ishlaydi,negative
nega savolarimga javob yozmayapsizlar 2000205 raqami ham ishlamayapti nega yozip ko'dilar ishlamaydigon nomer iltmos javob beringlar payme dasturi nega vahtincha ishlamayapti diyaptiqachon ishga tushadi,negative
boshqa banklar ham qo'shilsa yaxshi bo'lardi,negative
ishonchim komil emas bu spam ilovasi yaxshi emas deb o'ylayman,negative
vaqtni belgilashimiz mumkin bo'lsa perfect bo'ladi,negative
ular hech qachon avtomobil yo'q va ilovaning o'zi buzuq,negative
bo'lmaydi 93 kmetni 13kmett ko'rsatdi,negative
yunus obod rayon xasanboy tarafda umuman my taxi yo'q judayam qimmat bopketibdi umuman to'g'ri kemidi narxla,negative
yangi interfeys dahshatli,negative
bu mening qurilmamda ochilmaydi,negative
jahannamiyadan biri,negative
hindiston uchun emas,negative
+998 telefon bilan ishlamaydi zo'r,negative
chet elda o'rnatilganda foydalana olmayapman mahalliy telefonni tekshirish kerak,negative
ingliz yo'q ingliz versiyasi qayerda,negative
service to'liq ishlamayapti aktivatsiya qilish uchun bugun 4 marta xarakat qildim kunni xar hil vaqtlarida afsuski kutilgan sms xabar kelmadi chala ishlaydigan servicelarni buglarini tezroq bartaraf qilish kerak,negative
